,pass,data1,data2,data3,data4,classid
367,./characters/abraham_grampa_simpson/pic_0459.jpg,82,33,242,299,0
368,./characters/abraham_grampa_simpson/pic_0461.jpg,96,31,279,331,0
369,./characters/abraham_grampa_simpson/pic_0462.jpg,74,47,259,295,0
370,./characters/abraham_grampa_simpson/pic_0463.jpg,161,17,280,298,0
371,./characters/abraham_grampa_simpson/pic_0465.jpg,173,50,283,262,0
372,./characters/abraham_grampa_simpson/pic_0466.jpg,151,119,284,305,0
373,./characters/abraham_grampa_simpson/pic_0471.jpg,178,22,287,366,0
374,./characters/abraham_grampa_simpson/pic_0474.jpg,87,44,237,328,0
375,./characters/abraham_grampa_simpson/pic_0475.jpg,90,5,356,440,0
376,./characters/abraham_grampa_simpson/pic_0477.jpg,123,107,261,302,0
377,./characters/abraham_grampa_simpson/pic_0478.jpg,90,44,206,241,0
378,./characters/abraham_grampa_simpson/pic_0480.jpg,152,8,339,251,0
379,./characters/abraham_grampa_simpson/pic_0481.jpg,223,7,386,280,0
380,./characters/abraham_grampa_simpson/pic_0485.jpg,181,33,411,349,0
381,./characters/abraham_grampa_simpson/pic_0488.jpg,60,42,241,337,0
382,./characters/abraham_grampa_simpson/pic_0490.jpg,117,109,227,283,0
383,./characters/abraham_grampa_simpson/pic_0491.jpg,68,18,265,352,0
384,./characters/abraham_grampa_simpson/pic_0495.jpg,95,38,251,313,0
385,./characters/abraham_grampa_simpson/pic_0498.jpg,437,55,664,316,0
386,./characters/abraham_grampa_simpson/pic_0501.jpg,314,107,453,341,0
387,./characters/abraham_grampa_simpson/pic_0502.jpg,185,35,413,354,0
388,./characters/abraham_grampa_simpson/pic_0504.jpg,97,34,284,372,0
389,./characters/abraham_grampa_simpson/pic_0505.jpg,85,63,242,294,0
390,./characters/abraham_grampa_simpson/pic_0506.jpg,182,18,447,413,0
391,./characters/abraham_grampa_simpson/pic_0507.jpg,38,139,114,283,0
392,./characters/abraham_grampa_simpson/pic_0509.jpg,100,96,280,364,0
393,./characters/abraham_grampa_simpson/pic_0510.jpg,34,135,114,293,0
394,./characters/abraham_grampa_simpson/pic_0511.jpg,219,73,377,306,0
395,./characters/abraham_grampa_simpson/pic_0512.jpg,6,36,210,376,0
396,./characters/abraham_grampa_simpson/pic_0518.jpg,2,49,165,412,0
397,./characters/abraham_grampa_simpson/pic_0520.jpg,74,2,236,304,0
398,./characters/abraham_grampa_simpson/pic_0521.jpg,104,33,263,296,0
399,./characters/abraham_grampa_simpson/pic_0522.jpg,162,7,355,268,0
400,./characters/abraham_grampa_simpson/pic_0525.jpg,156,51,275,244,0
401,./characters/abraham_grampa_simpson/pic_0530.jpg,16,4,285,361,0
402,./characters/abraham_grampa_simpson/pic_0532.jpg,60,18,229,306,0
403,./characters/abraham_grampa_simpson/pic_0534.jpg,85,77,318,378,0
404,./characters/abraham_grampa_simpson/pic_0536.jpg,266,94,477,310,0
405,./characters/abraham_grampa_simpson/pic_0537.jpg,145,4,274,275,0
406,./characters/abraham_grampa_simpson/pic_0539.jpg,76,21,262,298,0
407,./characters/abraham_grampa_simpson/pic_0540.jpg,106,16,371,347,0
408,./characters/abraham_grampa_simpson/pic_0541.jpg,298,164,594,467,0
409,./characters/abraham_grampa_simpson/pic_0542.jpg,128,1,331,309,0
410,./characters/abraham_grampa_simpson/pic_0544.jpg,2,14,188,327,0
411,./characters/abraham_grampa_simpson/pic_0545.jpg,4,7,234,358,0
412,./characters/abraham_grampa_simpson/pic_0546.jpg,11,7,198,359,0
413,./characters/abraham_grampa_simpson/pic_0548.jpg,219,44,449,322,0
414,./characters/abraham_grampa_simpson/pic_0550.jpg,166,2,459,397,0
415,./characters/abraham_grampa_simpson/pic_0551.jpg,185,4,468,382,0
416,./characters/abraham_grampa_simpson/pic_0552.jpg,146,10,419,345,0
417,./characters/abraham_grampa_simpson/pic_0556.jpg,0,26,158,405,0
418,./characters/abraham_grampa_simpson/pic_0558.jpg,70,47,284,357,0
419,./characters/abraham_grampa_simpson/pic_0559.jpg,82,31,236,275,0
420,./characters/abraham_grampa_simpson/pic_0560.jpg,88,25,238,257,0
421,./characters/abraham_grampa_simpson/pic_0564.jpg,175,166,277,322,0
422,./characters/abraham_grampa_simpson/pic_0568.jpg,146,130,243,360,0
423,./characters/abraham_grampa_simpson/pic_0569.jpg,244,27,469,423,0
424,./characters/abraham_grampa_simpson/pic_0576.jpg,2,32,155,454,0
425,./characters/abraham_grampa_simpson/pic_0577.jpg,216,2,485,374,0
426,./characters/abraham_grampa_simpson/pic_0579.jpg,164,0,480,354,0
427,./characters/abraham_grampa_simpson/pic_0580.jpg,203,10,501,448,0
428,./characters/abraham_grampa_simpson/pic_0583.jpg,80,48,254,377,0
429,./characters/abraham_grampa_simpson/pic_0585.jpg,20,24,230,336,0
430,./characters/abraham_grampa_simpson/pic_0586.jpg,8,9,251,441,0
431,./characters/abraham_grampa_simpson/pic_0587.jpg,142,15,315,371,0
432,./characters/abraham_grampa_simpson/pic_0589.jpg,97,25,319,418,0
433,./characters/abraham_grampa_simpson/pic_0592.jpg,115,136,232,414,0
434,./characters/abraham_grampa_simpson/pic_0596.jpg,7,19,247,423,0
435,./characters/abraham_grampa_simpson/pic_0598.jpg,109,5,358,297,0
436,./characters/abraham_grampa_simpson/pic_0599.jpg,4,33,314,459,0
437,./characters/abraham_grampa_simpson/pic_0601.jpg,156,100,304,279,0
438,./characters/abraham_grampa_simpson/pic_0602.jpg,296,51,454,342,0
439,./characters/abraham_grampa_simpson/pic_0603.jpg,189,3,555,455,0
440,./characters/abraham_grampa_simpson/pic_0604.jpg,267,13,589,379,0
441,./characters/abraham_grampa_simpson/pic_0605.jpg,193,77,520,366,0
442,./characters/abraham_grampa_simpson/pic_0606.jpg,36,136,260,409,0
443,./characters/abraham_grampa_simpson/pic_0608.jpg,106,74,278,309,0
444,./characters/abraham_grampa_simpson/pic_0610.jpg,242,32,603,372,0
445,./characters/abraham_grampa_simpson/pic_0611.jpg,65,215,315,436,0
446,./characters/abraham_grampa_simpson/pic_0612.jpg,103,102,246,387,0
447,./characters/abraham_grampa_simpson/pic_0613.jpg,41,161,253,376,0
448,./characters/abraham_grampa_simpson/pic_0619.jpg,196,1,567,455,0
449,./characters/abraham_grampa_simpson/pic_0620.jpg,195,20,375,329,0
450,./characters/abraham_grampa_simpson/pic_0622.jpg,76,35,282,367,0
451,./characters/abraham_grampa_simpson/pic_0624.jpg,143,6,355,280,0
452,./characters/abraham_grampa_simpson/pic_0627.jpg,97,35,236,270,0
453,./characters/abraham_grampa_simpson/pic_0628.jpg,198,115,392,370,0
454,./characters/abraham_grampa_simpson/pic_0630.jpg,268,75,435,333,0
455,./characters/abraham_grampa_simpson/pic_0631.jpg,158,49,327,448,0
456,./characters/abraham_grampa_simpson/pic_0634.jpg,68,27,311,368,0
457,./characters/abraham_grampa_simpson/pic_0635.jpg,93,114,229,379,0
458,./characters/abraham_grampa_simpson/pic_0639.jpg,142,6,319,476,0
459,./characters/abraham_grampa_simpson/pic_0642.jpg,114,116,230,384,0
460,./characters/abraham_grampa_simpson/pic_0643.jpg,78,37,286,389,0
461,./characters/abraham_grampa_simpson/pic_0648.jpg,171,25,418,354,0
462,./characters/abraham_grampa_simpson/pic_0653.jpg,75,37,158,150,0
463,./characters/abraham_grampa_simpson/pic_0654.jpg,67,73,166,263,0
464,./characters/abraham_grampa_simpson/pic_0655.jpg,136,89,260,283,0
465,./characters/abraham_grampa_simpson/pic_0657.jpg,173,5,399,374,0
466,./characters/abraham_grampa_simpson/pic_0662.jpg,163,16,296,270,0
467,./characters/abraham_grampa_simpson/pic_0663.jpg,91,14,313,271,0
468,./characters/abraham_grampa_simpson/pic_0664.jpg,180,11,488,391,0
469,./characters/abraham_grampa_simpson/pic_0669.jpg,98,40,190,195,0
470,./characters/abraham_grampa_simpson/pic_0670.jpg,37,103,175,343,0
471,./characters/abraham_grampa_simpson/pic_0671.jpg,50,4,281,348,0
472,./characters/abraham_grampa_simpson/pic_0672.jpg,72,24,270,329,0
473,./characters/abraham_grampa_simpson/pic_0673.jpg,191,23,286,300,0
474,./characters/abraham_grampa_simpson/pic_0676.jpg,97,213,255,338,0
475,./characters/abraham_grampa_simpson/pic_0677.jpg,118,34,305,259,0
476,./characters/abraham_grampa_simpson/pic_0678.jpg,56,47,190,227,0
477,./characters/abraham_grampa_simpson/pic_0679.jpg,123,16,308,331,0
478,./characters/abraham_grampa_simpson/pic_0680.jpg,105,57,185,202,0
479,./characters/abraham_grampa_simpson/pic_0682.jpg,153,31,426,405,0
480,./characters/abraham_grampa_simpson/pic_0684.jpg,148,8,409,413,0
481,./characters/abraham_grampa_simpson/pic_0687.jpg,59,36,210,308,0
482,./characters/abraham_grampa_simpson/pic_0688.jpg,53,23,219,301,0
483,./characters/abraham_grampa_simpson/pic_0694.jpg,136,46,286,386,0
484,./characters/abraham_grampa_simpson/pic_0696.jpg,135,29,287,303,0
485,./characters/abraham_grampa_simpson/pic_0697.jpg,165,12,279,243,0
486,./characters/abraham_grampa_simpson/pic_0698.jpg,106,66,245,300,0
487,./characters/abraham_grampa_simpson/pic_0705.jpg,212,50,319,260,0
488,./characters/abraham_grampa_simpson/pic_0707.jpg,246,42,431,356,0
489,./characters/abraham_grampa_simpson/pic_0708.jpg,239,28,434,288,0
490,./characters/abraham_grampa_simpson/pic_0709.jpg,51,30,201,354,0
491,./characters/abraham_grampa_simpson/pic_0710.jpg,5,10,168,330,0
492,./characters/abraham_grampa_simpson/pic_0712.jpg,4,39,144,344,0
493,./characters/abraham_grampa_simpson/pic_0714.jpg,189,50,283,272,0
494,./characters/abraham_grampa_simpson/pic_0717.jpg,115,28,284,281,0
495,./characters/abraham_grampa_simpson/pic_0719.jpg,190,5,399,298,0
496,./characters/abraham_grampa_simpson/pic_0722.jpg,154,32,284,351,0
497,./characters/abraham_grampa_simpson/pic_0724.jpg,147,29,301,368,0
498,./characters/abraham_grampa_simpson/pic_0725.jpg,203,15,400,317,0
499,./characters/abraham_grampa_simpson/pic_0726.jpg,135,36,252,271,0
500,./characters/abraham_grampa_simpson/pic_0727.jpg,166,6,395,315,0
501,./characters/abraham_grampa_simpson/pic_0728.jpg,2,77,112,284,0
502,./characters/abraham_grampa_simpson/pic_0729.jpg,200,5,412,280,0
503,./characters/abraham_grampa_simpson/pic_0732.jpg,188,3,384,320,0
504,./characters/abraham_grampa_simpson/pic_0733.jpg,228,1,419,317,0
505,./characters/abraham_grampa_simpson/pic_0738.jpg,204,13,409,284,0
506,./characters/abraham_grampa_simpson/pic_0740.jpg,259,12,403,288,0
507,./characters/abraham_grampa_simpson/pic_0741.jpg,239,16,467,315,0
508,./characters/abraham_grampa_simpson/pic_0744.jpg,177,15,295,277,0
509,./characters/abraham_grampa_simpson/pic_0745.jpg,142,12,276,201,0
510,./characters/abraham_grampa_simpson/pic_0747.jpg,54,18,247,278,0
511,./characters/abraham_grampa_simpson/pic_0748.jpg,156,4,518,378,0
512,./characters/abraham_grampa_simpson/pic_0750.jpg,163,37,456,368,0
513,./characters/abraham_grampa_simpson/pic_0755.jpg,153,6,518,383,0
514,./characters/abraham_grampa_simpson/pic_0756.jpg,170,7,502,383,0
515,./characters/abraham_grampa_simpson/pic_0757.jpg,110,19,253,281,0
516,./characters/abraham_grampa_simpson/pic_0758.jpg,102,65,254,324,0
517,./characters/abraham_grampa_simpson/pic_0760.jpg,79,40,286,370,0
518,./characters/abraham_grampa_simpson/pic_0763.jpg,125,65,237,299,0
519,./characters/abraham_grampa_simpson/pic_0765.jpg,82,5,385,350,0
520,./characters/abraham_grampa_simpson/pic_0766.jpg,226,23,442,328,0
521,./characters/abraham_grampa_simpson/pic_0770.jpg,141,79,261,306,0
522,./characters/abraham_grampa_simpson/pic_0772.jpg,161,46,282,237,0
523,./characters/abraham_grampa_simpson/pic_0773.jpg,78,42,280,397,0
524,./characters/abraham_grampa_simpson/pic_0775.jpg,262,32,383,215,0
525,./characters/abraham_grampa_simpson/pic_0776.jpg,116,32,280,315,0
526,./characters/abraham_grampa_simpson/pic_0777.jpg,122,35,275,314,0
527,./characters/abraham_grampa_simpson/pic_0778.jpg,177,39,282,231,0
528,./characters/abraham_grampa_simpson/pic_0779.jpg,7,16,180,294,0
529,./characters/abraham_grampa_simpson/pic_0780.jpg,158,6,441,359,0
530,./characters/abraham_grampa_simpson/pic_0781.jpg,93,4,284,430,0
531,./characters/abraham_grampa_simpson/pic_0787.jpg,76,28,244,328,0
532,./characters/abraham_grampa_simpson/pic_0788.jpg,166,66,283,294,0
533,./characters/abraham_grampa_simpson/pic_0790.jpg,200,15,284,294,0
534,./characters/abraham_grampa_simpson/pic_0792.jpg,209,22,333,280,0
535,./characters/abraham_grampa_simpson/pic_0793.jpg,64,22,217,389,0
536,./characters/abraham_grampa_simpson/pic_0795.jpg,79,163,190,279,0
537,./characters/abraham_grampa_simpson/pic_0799.jpg,71,4,268,312,0
538,./characters/abraham_grampa_simpson/pic_0800.jpg,189,23,471,402,0
539,./characters/abraham_grampa_simpson/pic_0802.jpg,184,6,434,364,0
540,./characters/abraham_grampa_simpson/pic_0803.jpg,13,60,157,265,0
541,./characters/abraham_grampa_simpson/pic_0805.jpg,42,5,263,344,0
542,./characters/abraham_grampa_simpson/pic_0806.jpg,165,24,286,158,0
543,./characters/abraham_grampa_simpson/pic_0809.jpg,10,121,125,248,0
544,./characters/abraham_grampa_simpson/pic_0810.jpg,31,29,286,407,0
545,./characters/abraham_grampa_simpson/pic_0812.jpg,163,22,283,268,0
546,./characters/abraham_grampa_simpson/pic_0814.jpg,35,32,206,320,0
547,./characters/abraham_grampa_simpson/pic_0815.jpg,20,38,226,399,0
548,./characters/abraham_grampa_simpson/pic_0821.jpg,114,8,254,184,0
549,./characters/abraham_grampa_simpson/pic_0823.jpg,203,8,434,327,0
550,./characters/abraham_grampa_simpson/pic_0824.jpg,82,61,277,342,0
551,./characters/abraham_grampa_simpson/pic_0826.jpg,164,36,372,352,0
552,./characters/abraham_grampa_simpson/pic_0828.jpg,185,4,398,347,0
553,./characters/abraham_grampa_simpson/pic_0831.jpg,284,413,2,4,0
554,./characters/abraham_grampa_simpson/pic_0832.jpg,176,27,383,284,0
555,./characters/abraham_grampa_simpson/pic_0833.jpg,39,102,161,299,0
556,./characters/abraham_grampa_simpson/pic_0834.jpg,195,83,282,231,0
557,./characters/abraham_grampa_simpson/pic_0835.jpg,136,4,508,410,0
558,./characters/abraham_grampa_simpson/pic_0837.jpg,134,97,279,348,0
559,./characters/abraham_grampa_simpson/pic_0839.jpg,150,138,290,284,0
560,./characters/abraham_grampa_simpson/pic_0844.jpg,2,6,184,340,0
561,./characters/abraham_grampa_simpson/pic_0850.jpg,75,42,274,386,0
562,./characters/abraham_grampa_simpson/pic_0851.jpg,0,73,243,408,0
563,./characters/abraham_grampa_simpson/pic_0852.jpg,119,9,496,404,0
564,./characters/abraham_grampa_simpson/pic_0858.jpg,152,4,443,322,0
565,./characters/abraham_grampa_simpson/pic_0859.jpg,53,51,214,311,0
566,./characters/abraham_grampa_simpson/pic_0861.jpg,5,51,152,298,0
567,./characters/abraham_grampa_simpson/pic_0862.jpg,16,93,166,328,0
568,./characters/abraham_grampa_simpson/pic_0863.jpg,4,16,250,390,0
569,./characters/abraham_grampa_simpson/pic_0864.jpg,268,15,464,329,0
570,./characters/abraham_grampa_simpson/pic_0867.jpg,2,25,259,411,0
571,./characters/abraham_grampa_simpson/pic_0870.jpg,208,84,539,389,0
572,./characters/abraham_grampa_simpson/pic_0874.jpg,80,46,227,304,0
573,./characters/abraham_grampa_simpson/pic_0876.jpg,19,60,222,310,0
574,./characters/abraham_grampa_simpson/pic_0877.jpg,59,9,256,348,0
575,./characters/abraham_grampa_simpson/pic_0878.jpg,27,5,246,321,0
576,./characters/abraham_grampa_simpson/pic_0879.jpg,202,11,466,358,0
577,./characters/abraham_grampa_simpson/pic_0880.jpg,59,9,270,360,0
578,./characters/abraham_grampa_simpson/pic_0882.jpg,63,2,275,343,0
579,./characters/abraham_grampa_simpson/pic_0886.jpg,52,26,233,302,0
580,./characters/abraham_grampa_simpson/pic_0887.jpg,88,6,437,364,0
581,./characters/abraham_grampa_simpson/pic_0890.jpg,195,32,453,376,0
582,./characters/abraham_grampa_simpson/pic_0891.jpg,181,11,408,344,0
583,./characters/abraham_grampa_simpson/pic_0892.jpg,116,216,261,333,0
584,./characters/abraham_grampa_simpson/pic_0893.jpg,225,12,393,312,0
585,./characters/abraham_grampa_simpson/pic_0894.jpg,244,17,437,279,0
586,./characters/abraham_grampa_simpson/pic_0895.jpg,77,51,208,321,0
587,./characters/abraham_grampa_simpson/pic_0897.jpg,126,34,279,259,0
588,./characters/abraham_grampa_simpson/pic_0898.jpg,258,12,485,327,0
589,./characters/abraham_grampa_simpson/pic_0900.jpg,43,66,184,247,0
590,./characters/abraham_grampa_simpson/pic_0902.jpg,46,6,184,265,0
591,./characters/abraham_grampa_simpson/pic_0903.jpg,197,22,389,293,0
592,./characters/abraham_grampa_simpson/pic_0906.jpg,38,128,142,287,0
593,./characters/abraham_grampa_simpson/pic_0909.jpg,40,57,206,279,0
594,./characters/abraham_grampa_simpson/pic_0910.jpg,141,8,296,221,0
595,./characters/apu_nahasapeemapetilon/pic_0002.jpg,49,6,127,174,1
596,./characters/apu_nahasapeemapetilon/pic_0012.jpg,68,46,111,133,1
597,./characters/apu_nahasapeemapetilon/pic_0014.jpg,9,4,67,164,1
598,./characters/apu_nahasapeemapetilon/pic_0027.jpg,2,2,102,154,1
599,./characters/apu_nahasapeemapetilon/pic_0028.jpg,40,6,114,169,1
600,./characters/apu_nahasapeemapetilon/pic_0035.jpg,39,6,123,138,1
601,./characters/apu_nahasapeemapetilon/pic_0044.jpg,1,9,90,173,1
602,./characters/apu_nahasapeemapetilon/pic_0045.jpg,56,28,109,100,1
603,./characters/apu_nahasapeemapetilon/pic_0055.jpg,51,25,152,124,1
604,./characters/apu_nahasapeemapetilon/pic_0067.jpg,36,27,214,325,1
605,./characters/apu_nahasapeemapetilon/pic_0069.jpg,65,35,312,445,1
606,./characters/apu_nahasapeemapetilon/pic_0072.jpg,60,32,277,432,1
607,./characters/apu_nahasapeemapetilon/pic_0073.jpg,29,22,285,435,1
608,./characters/apu_nahasapeemapetilon/pic_0090.jpg,38,59,179,311,1
609,./characters/apu_nahasapeemapetilon/pic_0097.jpg,46,4,245,394,1
610,./characters/apu_nahasapeemapetilon/pic_0099.jpg,79,12,245,239,1
611,./characters/apu_nahasapeemapetilon/pic_0105.jpg,42,31,224,334,1
612,./characters/apu_nahasapeemapetilon/pic_0111.jpg,188,72,438,407,1
613,./characters/apu_nahasapeemapetilon/pic_0119.jpg,253,6,480,420,1
614,./characters/apu_nahasapeemapetilon/pic_0129.jpg,102,8,461,405,1
615,./characters/apu_nahasapeemapetilon/pic_0130.jpg,105,23,519,389,1
616,./characters/apu_nahasapeemapetilon/pic_0150.jpg,2,5,212,466,1
617,./characters/apu_nahasapeemapetilon/pic_0153.jpg,79,32,285,392,1
618,./characters/apu_nahasapeemapetilon/pic_0156.jpg,92,5,284,391,1
619,./characters/apu_nahasapeemapetilon/pic_0163.jpg,4,10,238,454,1
620,./characters/apu_nahasapeemapetilon/pic_0164.jpg,76,20,325,396,1
621,./characters/apu_nahasapeemapetilon/pic_0165.jpg,46,53,269,466,1
622,./characters/apu_nahasapeemapetilon/pic_0170.jpg,172,10,492,446,1
623,./characters/apu_nahasapeemapetilon/pic_0181.jpg,93,15,398,458,1
624,./characters/apu_nahasapeemapetilon/pic_0185.jpg,57,41,383,463,1
625,./characters/apu_nahasapeemapetilon/pic_0188.jpg,12,13,290,467,1
626,./characters/apu_nahasapeemapetilon/pic_0196.jpg,12,16,297,441,1
627,./characters/apu_nahasapeemapetilon/pic_0200.jpg,69,27,315,458,1
628,./characters/apu_nahasapeemapetilon/pic_0214.jpg,213,3,546,435,1
629,./characters/apu_nahasapeemapetilon/pic_0222.jpg,68,2,249,284,1
630,./characters/apu_nahasapeemapetilon/pic_0223.jpg,109,6,496,404,1
631,./characters/apu_nahasapeemapetilon/pic_0229.jpg,41,44,279,407,1
632,./characters/apu_nahasapeemapetilon/pic_0231.jpg,2,61,156,396,1
633,./characters/apu_nahasapeemapetilon/pic_0239.jpg,115,4,308,339,1
634,./characters/apu_nahasapeemapetilon/pic_0253.jpg,55,26,269,354,1
635,./characters/apu_nahasapeemapetilon/pic_0260.jpg,7,11,228,417,1
636,./characters/apu_nahasapeemapetilon/pic_0263.jpg,146,20,502,463,1
637,./characters/apu_nahasapeemapetilon/pic_0269.jpg,110,24,275,364,1
638,./characters/apu_nahasapeemapetilon/pic_0272.jpg,100,36,274,406,1
639,./characters/apu_nahasapeemapetilon/pic_0274.jpg,68,14,353,457,1
640,./characters/apu_nahasapeemapetilon/pic_0275.jpg,176,16,442,458,1
641,./characters/apu_nahasapeemapetilon/pic_0278.jpg,23,27,295,474,1
642,./characters/apu_nahasapeemapetilon/pic_0291.jpg,62,11,310,446,1
643,./characters/apu_nahasapeemapetilon/pic_0313.jpg,88,44,267,386,1
644,./characters/apu_nahasapeemapetilon/pic_0316.jpg,156,45,442,386,1
645,./characters/apu_nahasapeemapetilon/pic_0337.jpg,109,14,471,462,1
646,./characters/apu_nahasapeemapetilon/pic_0339.jpg,159,123,261,255,1
647,./characters/apu_nahasapeemapetilon/pic_0340.jpg,168,39,413,382,1
648,./characters/apu_nahasapeemapetilon/pic_0349.jpg,241,63,520,421,1
649,./characters/apu_nahasapeemapetilon/pic_0357.jpg,47,197,247,404,1
650,./characters/apu_nahasapeemapetilon/pic_0367.jpg,68,12,322,404,1
